user_id,movie_title,weight
letterboxd-mariohervas-2026-03-04-17-51-utc,dream scenario,0.079441
letterboxd-mariohervas-2026-03-04-17-51-utc,i stand alone,0.052961
letterboxd-mariohervas-2026-03-04-17-51-utc,the big short,0.066201
letterboxd-mariohervas-2026-03-04-17-51-utc,first man,0.079441
letterboxd-mariohervas-2026-03-04-17-51-utc,pain and glory,0.066201
letterboxd-mariohervas-2026-03-04-17-51-utc,the revenant,0.079441
letterboxd-mariohervas-2026-03-04-17-51-utc,belleville cop,0.02648
letterboxd-mariohervas-2026-03-04-17-51-utc,1917,0.066201
letterboxd-mariohervas-2026-03-04-17-51-utc,jojo rabbit,0.079441
letterboxd-mariohervas-2026-03-04-17-51-utc,while at war,0.052961
letterboxd-mariohervas-2026-03-04-17-51-utc,se7en,0.105921
letterboxd-mariohervas-2026-03-04-17-51-utc,birds of prey (and the fantabulous emancipation of one harley quinn),0.052961
letterboxd-mariohervas-2026-03-04-17-51-utc,the host,0.092681
letterboxd-mariohervas-2026-03-04-17-51-utc,the gentlemen,0.092681
letterboxd-mariohervas-2026-03-04-17-51-utc,the ballad of buster scruggs,0.079441
letterboxd-mariohervas-2026-03-04-17-51-utc,primal fear,0.079441
letterboxd-mariohervas-2026-03-04-17-51-utc,enter the void,0.092681
letterboxd-mariohervas-2026-03-04-17-51-utc,the hunt,0.105921
letterboxd-mariohervas-2026-03-04-17-51-utc,the invisible man,0.105921
letterboxd-mariohervas-2026-03-04-17-51-utc,terrifier,0.079441
letterboxd-mariohervas-2026-03-04-17-51-utc,the evil dead,0.092681
letterboxd-mariohervas-2026-03-04-17-51-utc,evil dead ii,0.092681
letterboxd-mariohervas-2026-03-04-17-51-utc,qt8: the first eight,0.079441
letterboxd-mariohervas-2026-03-04-17-51-utc,john wick: chapter 3 – parabellum,0.092681
letterboxd-mariohervas-2026-03-04-17-51-utc,the unbearable weight of massive talent,0.079659
letterboxd-mariohervas-2026-03-04-17-51-utc,argylle,0.066564
letterboxd-mariohervas-2026-03-04-17-51-utc,imaginary,0.026626
letterboxd-mariohervas-2026-03-04-17-51-utc,mad max: fury road,0.119816
letterboxd-mariohervas-2026-03-04-17-51-utc,army of darkness,0.079877
letterboxd-mariohervas-2026-03-04-17-51-utc,memories of murder,0.09319
letterboxd-mariohervas-2026-03-04-17-51-utc,terminator: dark fate,0.039939
letterboxd-mariohervas-2026-03-04-17-51-utc,enemy,0.09319
letterboxd-mariohervas-2026-03-04-17-51-utc,the raid,0.09319
letterboxd-mariohervas-2026-03-04-17-51-utc,twin murders: the silence of the white city,0.013313
letterboxd-mariohervas-2026-03-04-17-51-utc,the spider within: a spider-verse story,0.080096
letterboxd-mariohervas-2026-03-04-17-51-utc,watchmen,0.093446
letterboxd-mariohervas-2026-03-04-17-51-utc,the lincoln lawyer,0.080096
letterboxd-mariohervas-2026-03-04-17-51-utc,da 5 bloods,0.080096
letterboxd-mariohervas-2026-03-04-17-51-utc,the godfather,0.120145
letterboxd-mariohervas-2026-03-04-17-51-utc,the godfather part ii,0.106795
letterboxd-mariohervas-2026-03-04-17-51-utc,pierrot le fou,0.053838
letterboxd-mariohervas-2026-03-04-17-51-utc,the first omen,0.080979
letterboxd-mariohervas-2026-03-04-17-51-utc,marcel the shell with shoes on,0.121802
letterboxd-mariohervas-2026-03-04-17-51-utc,love lies bleeding,0.095779
letterboxd-mariohervas-2026-03-04-17-51-utc,monkey man,0.096305
letterboxd-mariohervas-2026-03-04-17-51-utc,ford v ferrari,0.096305
letterboxd-mariohervas-2026-03-04-17-51-utc,drive,0.096305
letterboxd-mariohervas-2026-03-04-17-51-utc,7500,0.041274
letterboxd-mariohervas-2026-03-04-17-51-utc,ex machina,0.082547
letterboxd-mariohervas-2026-03-04-17-51-utc,blackkklansman,0.096305
letterboxd-mariohervas-2026-03-04-17-51-utc,boogie nights,0.110063
letterboxd-mariohervas-2026-03-04-17-51-utc,civil war,0.09817
letterboxd-mariohervas-2026-03-04-17-51-utc,the fall guy,0.085306
letterboxd-mariohervas-2026-03-04-17-51-utc,suspiria,0.12831
letterboxd-mariohervas-2026-03-04-17-51-utc,challengers,0.08601
letterboxd-mariohervas-2026-03-04-17-51-utc,punch-drunk love,0.090358
letterboxd-mariohervas-2026-03-04-17-51-utc,prisoners,0.120477
letterboxd-mariohervas-2026-03-04-17-51-utc,nocturnal animals,0.111355
letterboxd-mariohervas-2026-03-04-17-51-utc,the lego movie,0.127263
letterboxd-mariohervas-2026-03-04-17-51-utc,hit man,0.123912
letterboxd-mariohervas-2026-03-04-17-51-utc,a quiet place: day one,0.10621
letterboxd-mariohervas-2026-03-04-17-51-utc,despicable me 4,0.10621
letterboxd-mariohervas-2026-03-04-17-51-utc,the zone of interest,0.123912
letterboxd-mariohervas-2026-03-04-17-51-utc,the party,0.089239
letterboxd-mariohervas-2026-03-04-17-51-utc,upon entry,0.143174
letterboxd-mariohervas-2026-03-04-17-51-utc,the guernsey literary & potato peel pie society,0.071981
letterboxd-mariohervas-2026-03-04-17-51-utc,fallen leaves,0.144356
letterboxd-mariohervas-2026-03-04-17-51-utc,the last letter from your lover,0.072575
letterboxd-mariohervas-2026-03-04-17-51-utc,about time,0.146347
letterboxd-mariohervas-2026-03-04-17-51-utc,deadpool & wolverine,0.073374
letterboxd-mariohervas-2026-03-04-17-51-utc,maxxxine,0.094008
letterboxd-mariohervas-2026-03-04-17-51-utc,la chimera,0.112809
letterboxd-mariohervas-2026-03-04-17-51-utc,after hours,0.131972
letterboxd-mariohervas-2026-03-04-17-51-utc,how to blow up a pipeline,0.113429
letterboxd-mariohervas-2026-03-04-17-51-utc,longlegs,0.151653
letterboxd-mariohervas-2026-03-04-17-51-utc,the lives of others,0.151653
letterboxd-mariohervas-2026-03-04-17-51-utc,trap,0.114052
letterboxd-mariohervas-2026-03-04-17-51-utc,top gun: maverick,0.133792
letterboxd-mariohervas-2026-03-04-17-51-utc,before sunrise,0.114679
